3,29041013,29079696
16,29120667,29142097
3,29202754,29224982
3,29258280,29296586
16,29334213,29355557
3,29394201,29416362
3,29451690,29494737
3,29590598,29613345
16,29584732,29636553
3,29655903,29694482
16,29782319,29803904
3,29868864,29891771
3,29945788,29985598
16,30023640,30045259
3,30083452,30106144
3,30143595,30183539
16,30215799,30237270
3,30276368,30298981
3,30339399,30379286
16,30431852,30453437
3,30517114,30541709
3,30584320,30624707
16,30659071,30680723
3,30729678,30752408
3,30793691,30833129
16,30866238,30887975
3,30933783,30956375
3,30977273,31017046
16,31060247,31079769
3,31150625,31173546
3,31215163,31255510
16,31301012,31320389
3,31373460,31396210
3,31434498,31474773
16,31524872,31544264
3,31595025,31617605
3,31658299,31698062
16,31735090,31754416
3,31822617,31845725
3,31882212,31922546
16,31974989,31994308
3,32042371,32065219
3,32105792,32145949
16,32192736,32211982
3,32257775,32280591
3,32319274,32359074
16,32405539,32424645
3,32491526,32514710
3,32616301,32655822
16,32705312,32724444
3,32770248,32793017
3,32850361,32889886
16,32951514,32970782
3,33006168,33030411
3,33095329,33136118
3,33240565,33263751
3,33288858,33328191
74,149360,152457
3,363124,387652
3,528804,569871
16,213039,236239
16,396543,418827
3,463513,493076
3,580166,635118
3,805632,832029
3,904440,958773
16,1129637,1154148
16,1192180,1215426
3,1302051,1325807
3,1410233,1452159
16,1503400,1525075
3,1561577,1584146
3,1621956,1661308
16,1721517,1743075
3,1805243,1828174
3,1875734,1916049
16,1958847,1979984
3,2022050,2044232
3,2087643,2126449
3,2242893,2265115
3,2290676,2328751
16,2237924,2331731
3,2402833,2425107
16,2427459,2448270
3,2477477,2515524
16,2573525,2594693
3,2637401,2660178
3,2701683,2739753
16,2792923,2814115
3,2860673,2882801
3,2924732,2962597
16,3017461,3038935
3,3102987,3126076
3,3161926,3201418
16,3263366,3285068
3,3331593,3354350
3,3397729,3436922
16,3491818,3513011
3,3561252,3583428
3,3669936,3707822
74,3711060,3713614
16,3760176,3781428
3,3826158,3852427
3,3883374,3922477
16,3978510,4000288
3,4056813,4080913
3,4114538,4152352
16,4214574,4235789
3,4271217,4293377
3,4330096,4367917
16,4418130,4439429
3,4491708,4514068
3,4549715,4587389
16,4636324,4657667
3,4696813,4719048
3,4769717,4807496
16,4863823,4885153
3,4941496,4963635
3,4999855,5037782
16,5091787,5113151
3,5170484,5192720
3,5227283,5265101
3,5368600,5390845
16,5393539,5414833
3,5432710,5470505
16,5561167,5582542
3,5604960,5627101
3,5664883,5702766
16,5771271,5792631
3,5842291,5864570
3,5892987,5932865
16,5994177,6015617
3,6056803,6083212
3,6115769,6154254
16,6226451,6248205
3,6269815,6292641
3,6336241,6375148
16,6432070,6453633
3,6497599,6520851
3,6562188,6601166
16,6683215,6704781
3,6717011,6739843
3,6775281,6814641
16,6855989,6877784
3,6945049,6968153
3,6996408,7035822
16,7081042,7100627
3,7148420,7171325
3,7221296,7262453
16,7310657,7330207
3,7370959,7393891
3,7432385,7472222
16,7529898,7549276
3,7623065,7646198
3,7673648,7714992
16,7785124,7804573
3,7839655,7864642
3,7905535,7944572
16,8005304,8024621
3,8051562,8074417
3,8107511,8146030
16,8219236,8238377
3,8277959,8301322
3,8328050,8367094
16,8438974,8458261
3,8471015,8494222
3,8527630,8566278
16,8622157,8641432
3,8698568,8722130
3,8789342,8828754
16,8884208,8903396
3,8950626,8973374
3,9014363,9053620
3,9159702,9182753
3,9240528,9280807
74,157551,160677
3,346028,376382
3,460985,514989
3,116094,117217
74,308078,310726
3,648374,672292
3,746413,789797
16,119787,146744
3,161723,185012
3,185085,225687
16,146819,235410
3,261181,284629
3,380188,421945
16,766730,793025
16,800127,818764
3,883787,906710
3,929855,968184
16,1022373,1049669
3,1093166,1117932
3,1130279,1170557
3,1394554,1418413
3,1506853,1547440
16,1619547,1638452
16,1654521,1673232
3,1789828,1812463
3,1899502,1938431
3,2062654,2083578
3,2131628,2154212
3,2187166,2225440
3,2465731,2488336
3,2511740,2549812
16,2460631,2552551
16,2583746,2602659
3,2700226,2722761
3,2741690,2780373
16,2819325,2838817
3,2937278,2960061
3,3108857,3147046
16,3228609,3247619
3,3634363,3656811
3,3701788,3739904
3,3961852,3984201
3,4051790,4089782
16,4092345,4110530
74,4239158,4241806
3,4378805,4404139
74,4437381,4440003
3,4510955,4553504
3,4803443,4829262
3,4931047,4973259
3,5243956,5270720
3,5320183,5365136
16,5467589,5485723
74,5604062,5606531
3,5608616,5638683
3,5690545,5736632
16,5740115,5759237
3,5880855,5881952
3,6126466,6157665
3,6241215,6287758
16,6364831,6383397
16,6451674,6469695
3,6559728,6589618
3,6605598,6651605
3,6719837,6749916
3,6758984,6804161
3,6966012,6996279
3,6996350,7041523
16,6961245,7064501
3,7192994,7223819
3,7240696,7286632
16,7289182,7307721
3,7363634,7393723
3,7401523,7447826
16,7396208,7465094
3,7571724,7602509
3,7606559,7651854
16,7731929,7750101
3,7797717,7828607
3,7837427,7882558
16,7997766,8016088
3,8020588,8051544
3,8075373,8120754
3,8228809,8259464
3,8268103,8313565
16,8223781,8333483
3,8432769,8463562
3,8474171,8519445
3,8646318,8677187
16,8632983,8686729
3,8692278,8737798
16,8686818,8758239
3,8870823,8902063
3,8912099,8957442
16,9029687,9047834
3,9110489,9141412
3,9142442,9187790
3,9242071,9243092
16,9230087,9253394
3,9330372,9361531
3,9372741,9418315
16,9450319,9468511
3,9526604,9557589
3,9563468,9608623
3,9711352,9742261
16,9694836,9748687
3,9751800,9797082
16,9889183,9907354
3,10043335,10062318
3,10177296,10209214
16,10362862,10380990
3,10442575,10460829
3,10512950,10544804
16,10594147,10612272
3,10691964,10710360
3,10737024,10768396
3,10878490,10896109
3,10914441,10945620
3,11123050,11141562
3,11178022,11209416
3,11332280,11350669
3,11376460,11407976
3,11506812,11538625
3,12837419,12838213
74,13125212,13128333
3,13426629,13443841
3,13487648,13518927
3,16712549,16713357
74,20735526,20737958
3,21100208,21117896
3,21282149,21313482
3,22153889,22184963
3,24491177,24491983
3,28300257,28300980
74,28416587,28419040
3,28760683,28777889
3,28818315,28849444
3,32146718,32147530
3,36037660,36038383
74,36066130,36068569
3,36427648,36444881
3,36497890,36530581
74,43824536,43827071
3,43882183,43882915
3,43978121,43995659
3,44050580,44081312
3,102012,122301
3,122376,155994
74,159348,161869
3,270314,291860
3,444500,479857
3,544083,544922
3,618774,641683
3,686340,721737
3,1740693,1758479
3,1880430,1912132
74,1914397,1916919
3,2118713,2137149
3,2212048,2245866
3,2332406,2350358
3,2367088,2399602
52,97265,106825
52,106883,108849
3,241369,259409
74,262421,264904
3,363895,397238
35,0,0
3,658049,678528
3,786628,818857
3,927596,945654
3,960047,990995
3,1211349,1235424
3,1317162,1356200
3,1452139,1475748
3,1495713,1534556
3,1704801,1728370
3,1751889,1789626
3,1915251,1945146
3,1976038,2021106
52,2024114,2033444
52,2033501,2035453
3,2117730,2147953
3,2154180,2199045
52,2150415,2209207
52,2209286,2211248
3,2364757,2395113
52,2397857,2400272
3,2407616,2453520
52,2400330,2460420
52,2460494,2462488
3,2543069,2572827
3,2585839,2631212
52,2657117,2667065
52,2667123,2669098
3,2787183,2816994
3,2832118,2876830
52,2890775,2900636
52,2900696,2902662
35,2902743,2931201
35,2931253,2933952
3,2974432,3004269
52,3007719,3018322
3,3019437,3064203
52,3066695,3069089
35,3069169,3098673
35,3152842,3182553
3,3206967,3242655
52,3200441,3251261
3,3252359,3303630
52,3306572,3308959
52,3378880,3389797
52,3389860,3391999
3,3393277,3431249
3,3433765,3487323
35,3594561,3624325
3,3635449,3671961
3,3672030,3726825
52,3625089,3733028
52,3816897,3829104
35,3829189,3858698
3,3877766,3905725
3,3934254,3977210
3,4075372,4103309
3,4103377,4146194
35,4042237,4150463
52,4150563,4162797
3,4216925,4217723
3,4270757,4298680
3,4305323,4348418
52,4260896,4352636
35,4352731,4382245
35,4411857,4441544
3,4444587,4472546
3,4478411,4521236
52,4524225,4536521
3,4663589,4691694
3,4727444,4770806
35,4694310,4775648
52,4775750,4787990
3,4880965,4908969
3,4922462,4966470
52,4912528,4973416
35,4973512,5003017
35,5037550,5067258
3,5068976,5096888
3,5099077,5141859
52,5144729,5157028
3,5285240,5313160
3,5320367,5365202
52,5315550,5380062
35,5380164,5409710
35,5470106,5499763
3,5510751,5538773
52,5500015,5544422
3,5547592,5590764
35,5693148,5722842
3,5737634,5765573
3,5775271,5818202
52,5769273,5828872
3,5933116,5961212
35,5900061,5966417
3,5977375,6021241
52,5966518,6027139
35,6128057,6157680
3,6162077,6189967
3,6197593,6242266
52,6157755,6251135
3,6345354,6374609
3,6381576,6424758
52,6376970,6437013
35,6437113,6466585
3,6553408,6581388
3,6589797,6632803
52,6584521,6644517
35,6644619,6674102
35,6736321,6766001
3,6779435,6807306
52,6770225,6814467
3,6826135,6868806
3,7002325,7030298
3,7030367,7073183
35,6969244,7077407
52,7077506,7089627
3,7196491,7224420
35,7163561,7228569
3,7230593,7273356
3,7412703,7440653
3,7440723,7483604
35,7379575,7487973
3,7652096,7680044
35,7618963,7684565
3,7686622,7729481
74,7835763,7838224
3,7888137,7916061
3,7916131,7958977
35,7855146,7963259
35,8012858,8042567
3,8061094,8089073
3,8102152,8145081
35,8232888,8262644
3,8274610,8302594
3,8309755,8353289
3,8493222,8521130
3,8521197,8563857
35,8460183,8568199
35,8664265,8693977
3,8726378,8754277
3,8761303,8804116
35,8878330,8908092
3,8929912,8957862
3,8961314,9004066
3,9130224,9158207
35,9097078,9205701
35,9306020,9335726
3,9349740,9377645
3,9378692,9421475
3,9548950,9576884
35,9515787,9582115
3,9631989,9674985
3,9759694,9787642
3,9787712,9830484
35,9726564,9834630
3,9995454,10023460
35,9962337,10070528
3,10209208,10252223
35,10147970,10256777
3,10397522,10425484
3,10425555,10468580
35,10364397,10473061
3,10611302,10639236
35,10578263,10644703
35,10777867,10807617
3,10810742,10839933
3,10854310,10897261
3,11032934,11060810
3,11060877,11103614
35,10999834,11109376
3,11260879,11289002
3,11296027,11339081
3,11472508,11500472
35,11439348,11504781
3,11506797,11549893
3,11700656,11730123
3,11730193,11773246
35,11667570,11778057
3,11898043,11898847
35,11865042,11902376
3,11924883,11952768
3,11964899,12007742
35,12072843,12102618
3,12124656,12152678
3,12159813,12204697
3,12325572,12354993
35,12292476,12359614
3,12362464,12405576
3,12597535,12625402
3,12625471,12668373
35,12564457,12673824
3,12748019,12776095
35,12714848,12780296
3,12782332,12825212
3,12958909,12986881
3,12986952,13029770
35,12925856,13034690
35,13133872,13163583
3,13176372,13204368
3,13208941,13251509
3,13391785,13419657
35,13358657,13423871
3,13449872,13493049
3,13624233,13652061
3,13652130,13694535
35,13591103,13698783
35,13776553,13806265
3,13822018,13850013
3,13850597,13893579
3,14013030,14040986
3,14041053,14083875
35,13979857,14088840
35,14184202,14213910
3,14233068,14260992
3,14269617,14312627
35,14401063,14430826
3,14449425,14477443
3,14477513,14520127
3,14644246,14672137
3,14685646,14728567
3,14896945,14924970
3,14925046,14967918
35,14863815,14972393
35,15040407,15070113
3,15077379,15105436
3,15105544,15148053
35,15256521,15286277
3,15291118,15319049
3,15326040,15368888
35,15474580,15504341
3,15563459,15606361
74,15559920,15610179
35,15688043,15717633
3,15733807,15761755
3,15762575,15805258
3,15976262,16019061
35,15913554,16023311
35,16106907,16136624
3,16140192,16168114
3,16378344,16406315
3,16406385,16449203
35,16345190,16454101
3,16571042,16598989
3,16634500,16677386
35,16601456,16681793
3,16790562,16818491
3,16818560,16861264
35,16757544,16865603
3,17003178,17031195
3,17041743,17085547
3,17236621,17264640
35,17203492,17268683
3,17270471,17314073
3,17416498,17444431
3,17451645,17494625
35,17596655,17626335
3,17640383,17668447
3,17674455,17717303
3,17841033,17868972
35,17807886,17916678
3,18092654,18135468
35,18031665,18140408
3,18266858,18294807
3,18397083,18440178
35,18363912,18444359
35,18457480,18487195
3,18620741,18648709
3,18661315,18704537
35,18732116,18761879
3,18826844,18854748
3,18859187,18902147
35,18931081,18960837
3,19048912,19076852
35,19160698,19190475
3,19257229,19285194
3,19288368,19331215
35,19400197,19429958
3,19517494,19560338
35,19575290,19605044
3,19659381,19660156
3,19703979,19731984
3,19744806,19787792
35,19814689,19844499
3,19912858,19940851
3,19950959,19994087
35,20011201,20040950
3,20104496,20132411
3,20141593,20184675
35,20218418,20248191
3,20359358,20387310
3,20400310,20443252
35,20472007,20501787
3,20537493,20565454
3,20569052,20611830
35,20638935,20668705
3,20747559,20775477
3,20786825,20830139
35,20865736,20895532
3,20975117,21003048
3,21011778,21054895
35,21080659,21110431
3,21170478,21198508
3,21209241,21252358
35,21339083,21368843
3,21399079,21427026
3,21437522,21480435
35,21494040,21523798
3,21610710,21638667
3,21657572,21701267
35,21722589,21752441
3,21818465,21846483
3,21851208,21894224
35,21921967,21951793
3,22025304,22053267
3,22055811,22098511
35,22125293,22155051
3,22250958,22278925
3,22290542,22333450
35,22353155,22382930
3,22455968,22484014
3,22492459,22536275
35,22565734,22595511
3,22667655,22695571
3,22697269,22740432
35,22766514,22796324
3,22880565,22908478
3,22911747,22956196
35,22977449,23007233
3,23088010,23115944
3,23117843,23160524
74,23166204,23168623
35,23181325,23210933
3,23309862,23337757
3,23346061,23389128
35,23424890,23454637
3,23528077,23556121
3,23565262,23608398
35,23638433,23668212
3,23734325,23762361
3,23764730,23807713
35,23842596,23872349
3,23936880,23964756
35,24055194,24084965
3,24167807,24195726
3,24204738,24247653
35,24321258,24351033
3,24371683,24399619
3,24405510,24448280
35,24464861,24494628
3,24585814,24613748
3,24623357,24666577
35,24688804,24718562
3,24799196,24827197
3,24832994,24875715
35,24911230,24941026
3,24996111,25024069
3,25033538,25076458
35,25141024,25170782
3,25211762,25239662
3,25255797,25298778
35,25395483,25425251
3,25436128,25464058
3,25464130,25507018
35,25620958,25650726
3,25652674,25680622
3,25693383,25736472
35,25751828,25781593
3,25870342,25898315
3,25905547,25948390
35,25968864,25998622
3,26085913,26113817
3,26125600,26168590
35,26181379,26211145
3,26290297,26318251
3,26401101,26444751
35,26497109,26526881
3,26539202,26567094
3,26598301,26643567
35,26703945,26733776
3,26800230,26828159
3,26836978,26882230
35,26905004,26934785
3,26942672,26970949
3,26995611,27040539
35,27063798,27093572
3,27139153,27167046
3,27174120,27216840
3,27300845,27301639
52,27295594,27312490
3,27471178,27499090
3,27512376,27555208
52,27501477,27561336
3,27598616,27626460
52,27656781,27669067
35,27671051,27700541
3,27783718,27827590
35,27750592,27832154
3,27873055,27901208
3,27911121,27954986
52,27957739,27970297
3,28061907,28089773
52,28092220,28094515
3,28098702,28141713
35,28144451,28174160
35,28230071,28259735
3,28269756,28297665
3,28307414,28350474
52,28353230,28365468
35,28466250,28495941
3,28498394,28526419
3,28538955,28582254
52,28584958,28597214
35,28659422,28689055
3,28709465,28737677
3,28749145,28793142
52,28795866,28808151
3,28909068,28937163
3,28953650,28997120
52,28940002,29000001
35,29000105,29029747
35,29120664,29150316
3,29166048,29194358
3,29210578,29254333
52,29197041,29257218
3,29380102,29408028
3,29408096,29450878
35,29347050,29455115
52,29455216,29467407
35,29518122,29547741
3,29594164,29623727
3,29661579,29704760
52,29707437,29719689
3,29811794,29854758
35,29857357,29887054
52,29887133,29899191
35,29933265,29962869
3,29985172,30013112
52,30016941,30029177
3,30049759,30094917
35,30153570,30183297
52,30218770,30230962
3,30280526,30309715
3,30362423,30406123
52,30441993,30454323
35,30454403,30483883
3,30568437,30596381
3,30652506,30697401
52,30642597,30704212
35,30727254,30756876
3,30820958,30848864
74,30851664,30854128
52,30861321,30873401
3,30907917,30953907
35,31000470,31030193
3,31033476,31061797
52,31065023,31077300
3,31088110,31132045
3,31251614,31279615
35,31218528,31283868
3,31290679,31333618
52,31336558,31338832
35,31423252,31452857
3,31484894,31512806
3,31513381,31556057
52,31480257,31571603
3,31690491,31718411
35,31657554,31722466
52,31722565,31734772
35,31850878,31880615
3,31969638,31998265
3,32016271,32060728
35,32079350,32109171
3,32125174,32153603
3,32169741,32214574
35,32298206,32327979
3,32336664,32364696
3,32517722,32561805
3,32624343,32652479
3,32652554,32701192
35,32591175,32706020
35,32718669,32748527
3,32762634,32792702
3,32807451,32851038
3,32990426,33018358
3,33018425,33061018
35,32957327,33065301
52,33065399,33078467
35,33125459,33155073
3,33204761,33232809
3,33246387,33289988
35,33336957,33366744
3,33373806,33401792
3,33449213,33493747
35,33576725,33606496
3,33618532,33646529
3,33646598,33689301
35,33769930,33799678
3,33856970,33884962
3,33899533,33943823
3,34119708,34148987
3,34149056,34192244
35,34194892,34224681
52,34224756,34237677
52,34237731,34249722
3,34282753,34315657
35,34249803,34320178
3,34360908,34410242
52,34451315,34464516
35,34464595,34494071
3,34537322,34576080
52,34578576,34590790
3,34678738,34732412
52,34668942,34739227
35,34743843,34773308
3,34831465,34885188
52,34899047,34911356
35,34911438,34940920
3,34955066,34994202
3,34994270,35047563
35,35060577,35090326
3,35101948,35140757
3,35149060,35203066
52,35144559,35218679
3,35278698,35279644
52,35316070,35328228
3,35367365,35406194
35,35334498,35410503
3,35463786,35517615
35,35578927,35608682
52,35608758,35620794
52,35748118,35760305
3,35763449,35803409
3,35836956,35890819
3,35959275,35998080
3,35998148,36052567
52,36055143,36067455
35,36098778,36128385
3,36184334,36223869
35,36151187,36228349
52,36228450,36230702
3,36233301,36288574
3,36396354,36435436
3,36435505,36489902
52,36493354,36505672
35,36529568,36559165
3,36592723,36634115
3,36634188,36685414
52,36689021,36701282
3,36828675,36867752
3,36867829,36920927
35,36795569,36925544
52,36925644,36937809
35,36967903,36997523
3,37018560,37057461
3,37057529,37108862
35,37195501,37225271
3,37243536,37282616
3,37282968,37334232
35,37386819,37416654
3,37430414,37469680
3,37478983,37531295
3,37637070,37676138
3,37676210,37728753
35,37731260,37761063
3,37893386,37932634
3,37932706,37984464
35,37860136,37988703
3,38059357,38098354
3,38133976,38185567
35,38100822,38189978
3,38295209,38337345
3,38337415,38388614
35,38262157,38392796
3,38493144,38532074
3,38532144,38584779
74,38587890,38590394
35,38590851,38620393
3,38723924,38762888
3,38762960,38814474
35,38690911,38818859
3,38918235,38957107
3,38992605,39045911
35,38959525,39050347
3,39118886,39119862
3,39184168,39223708
3,39223779,39275501
35,39151119,39279780
35,39410928,39440674
3,39481784,39522304
3,39522374,39573630
3,39732647,39771694
3,39771767,39824143
35,39699535,39828942
3,39905445,39944392
3,39944460,39995668
35,40000092,40029903
35,40156574,40186247
3,40191840,40230766
3,40230846,40281814
35,40366364,40396146
3,40398990,40437828
3,40437899,40488801
3,40606357,40645209
3,40645280,40696041
35,40573191,40700216
3,40842296,40881120
3,40881188,40932338
35,40809215,40936607
35,40997730,41027448
3,41035890,41074785
3,41074854,41125980
35,41212316,41242073
3,41244370,41283173
3,41283240,41334959
35,41427128,41456888
3,41458561,41498615
3,41498683,41549574
35,41639849,41669654
3,41685659,41724605
3,41724674,41777402
35,41859855,41889627
3,41905077,41945749
3,41961545,42013202
3,42098096,42136990
35,42064931,42142385
3,42166052,42217587
3,42321485,42360382
3,42360980,42411715
35,42414266,42444028
35,42488626,42518329
3,42537100,42576077
3,42576147,42628164
3,42752812,42791719
35,42719655,42795930
3,42819998,42871080
3,42995276,43034252
3,43034324,43085792
35,42962139,43090109
35,43138846,43168577
3,43173041,43212175
3,43214834,43269150
35,43364695,43394463
3,43408142,43447060
3,43447130,43498981
35,43574835,43604613
3,43617645,43656643
3,43656711,43709793
35,43789027,43818803
3,43848957,43887826
3,43887895,43938649
3,44049410,44088522
3,44088599,44140936
35,44016216,44145511
35,44207198,44236949
3,44245549,44284568
3,44284639,44337175
3,44455177,44494129
3,44494199,44546239
35,44422055,44550573
35,44620262,44649992
3,44653012,44691995
3,44692065,44743793
35,44840617,44870429
3,44874095,44913227
3,44913302,44964580
35,45049350,45079161
3,45086195,45125102
3,45125172,45176144
3,45317416,45356397
3,45356467,45409049
